# chimera	E	m
13212312	11	19
13212313	11	24
13212321	11	18
13212322	11	14
13212323	11	19
13212331	11	23
13212332	11	19
13212333	11	24
13213111	11	27
13213112	11	23
13213113	11	28
13213121	11	22
13213122	11	18
13213123	11	23
13213131	11	27
13213132	11	23
13213133	11	28
13213211	11	23
13213212	11	19
13213213	11	24
13213221	11	18
13213222	11	14
13213223	11	19
13213231	11	23
13213232	11	19
13213233	11	24
13213311	11	28
13213312	11	24
13213313	11	29
13213321	11	23
13213322	11	19
13213323	11	24
13213331	11	28
13213332	11	24
13213333	11	29
13221111	10	23
13221112	10	19
13221113	10	24
13221121	10	18
13221122	10	14
13221123	10	19
13221131	10	23
13221132	10	19
13221133	10	24
13221211	10	19
13221212	10	15
13221213	10	20
13221221	10	14
13221222	10	10
13221223	10	15
13221231	10	19
13221232	10	15
13221233	10	20
13221311	10	24
13221312	10	20
13221313	10	25
13221321	10	19
13221322	10	15
13221323	10	20
13221331	10	24
13221332	10	20
13221333	10	25
13222111	10	18
13222112	10	14
13222113	10	19
13222121	10	13
13222122	10	9
13222123	10	14
13222131	10	18
13222132	10	14
13222133	10	19
13222211	10	14
13222212	10	10
13222213	10	15
13222221	10	9
13222222	10	5
13222223	10	10
13222231	10	14
13222232	10	10
13222233	10	15
13222311	10	19
13222312	10	15
13222313	10	20
13222321	10	14
13222322	10	10
13222323	10	15
13222331	10	19
13222332	10	15
13222333	10	20
13223111	10	23
13223112	10	19
13223113	10	24
13223121	10	18
13223122	10	14
13223123	10	19
13223131	10	23
13223132	10	19
13223133	10	24
13223211	10	19
13223212	10	15
13223213	10	20
13223221	10	14
13223222	10	10
13223223	10	15
13223231	10	19
13223232	10	15
13223233	10	20
13223311	10	24
13223312	10	20
13223313	10	25
13223321	10	19
13223322	10	15
13223323	10	20
13223331	10	24
13223332	10	20
13223333	10	25
13231111	11	28
13231112	11	24
13231113	11	29
13231121	11	23
13231122	11	19
13231123	11	24
13231131	11	28
13231132	11	24
13231133	11	29
13231211	11	24
13231212	11	20
13231213	11	25
13231221	11	19
13231222	11	15
13231223	11	20
13231231	11	24
13231232	11	20
13231233	11	25
13231311	11	29
13231312	11	25
13231313	11	30
13231321	11	24
13231322	11	20
13231323	11	25
13231331	11	29
13231332	11	25
13231333	11	30
13232111	11	23
13232112	11	19
13232113	11	24
13232121	11	18
13232122	11	14
13232123	11	19
13232131	11	23
13232132	11	19
13232133	11	24
13232211	11	19
13232212	11	15
13232213	11	20
13232221	11	14
13232222	11	10
13232223	11	15
13232231	11	19
13232232	11	15
13232233	11	20
13232311	11	24
13232312	11	20
13232313	11	25
13232321	11	19
13232322	11	15
13232323	11	20
13232331	11	24
13232332	11	20
13232333	11	25
13233111	11	28
13233112	11	24
13233113	11	29
13233121	11	23
13233122	11	19
13233123	11	24
13233131	11	28
13233132	11	24
13233133	11	29
13233211	11	24
13233212	11	20
13233213	11	25
13233221	11	19
13233222	11	15
13233223	11	20
13233231	11	24
13233232	11	20
13233233	11	25
13233311	11	29
13233312	11	25
13233313	11	30
13233321	11	24
13233322	11	20
13233323	11	25
13233331	11	29
13233332	11	25
13233333	11	30
13311111	0	21
13311112	0	23
13311113	0	18
13311121	0	24
13311122	0	26
13311123	0	21
13311131	0	19
13311132	0	21
13311133	0	16
13311211	0	21
13311212	0	23
13311213	0	18
13311221	0	24
13311222	0	26
13311223	0	21
13311231	0	19
13311232	0	21
13311233	0	16
13311311	0	16
13311312	0	18
13311313	0	13
13311321	0	19
13311322	0	21
13311323	0	16
13311331	0	14
13311332	0	16
13311333	0	11
13312111	0	22
13312112	0	24
13312113	0	19
13312121	0	25
13312122	0	27
13312123	0	22
13312131	0	20
13312132	0	22
13312133	0	17
13312211	0	22
13312212	0	24
13312213	0	19
13312221	0	25
13312222	0	27
13312223	0	22
13312231	0	20
13312232	0	22
13312233	0	17
13312311	0	17
13312312	0	19
13312313	0	14
13312321	0	20
13312322	0	22
13312323	0	17
13312331	0	15
13312332	0	17
13312333	0	12
13313111	0	17
13313112	0	19
13313113	0	14
13313121	0	20
13313122	0	22
13313123	0	17
13313131	0	15
13313132	0	17
13313133	0	12
13313211	0	17
13313212	0	19
13313213	0	14
13313221	0	20
13313222	0	22
13313223	0	17
13313231	0	15
13313232	0	17
13313233	0	12
13313311	0	12
13313312	0	14
13313313	0	9
13313321	0	15
13313322	0	17
13313323	0	12
13313331	0	10
13313332	0	12
13313333	0	7
13321111	1	24
13321112	1	26
13321113	1	21
13321121	1	27
13321122	1	29
13321123	1	24
13321131	1	22
13321132	1	24
13321133	1	19
13321211	1	24
13321212	1	26
13321213	1	21
13321221	1	27
13321222	1	29
13321223	1	24
13321231	1	22
13321232	1	24
13321233	1	19
13321311	1	19
13321312	1	21
13321313	1	16
13321321	1	22
13321322	1	24
13321323	1	19
13321331	1	17
13321332	1	19
13321333	1	14
13322111	1	25
13322112	1	27
13322113	1	22
13322121	1	28
13322122	1	30
13322123	1	25
13322131	1	23
13322132	1	25
13322133	1	20
13322211	1	25
13322212	1	27
13322213	1	22
13322221	1	28
13322222	1	30
13322223	1	25
13322231	1	23
13322232	1	25
13322233	1	20
13322311	1	20
13322312	1	22
13322313	1	17
13322321	1	23
13322322	1	25
13322323	1	20
13322331	1	18
13322332	1	20
13322333	1	15
13323111	1	20
13323112	1	22
13323113	1	17
13323121	1	23
13323122	1	25
13323123	1	20
13323131	1	18
13323132	1	20
13323133	1	15
13323211	1	20
13323212	1	22
13323213	1	17
13323221	1	23
13323222	1	25
13323223	1	20
13323231	1	18
13323232	1	20
13323233	1	15
13323311	1	15
13323312	1	17
13323313	1	12
13323321	1	18
13323322	1	20
13323323	1	15
13323331	1	13
13323332	1	15
13323333	1	10
13331111	0	19
13331112	0	21
13331113	0	16
13331121	0	22
13331122	0	24
13331123	0	19
13331131	0	17
13331132	0	19
13331133	0	14
13331211	0	19
13331212	0	21
13331213	0	16
13331221	0	22
13331222	0	24
13331223	0	19
13331231	0	17
13331232	0	19
13331233	0	14
13331311	0	14
13331312	0	16
13331313	0	11
13331321	0	17
13331322	0	19
13331323	0	14
13331331	0	12
13331332	0	14
13331333	0	9
13332111	0	20
13332112	0	22
13332113	0	17
13332121	0	23
13332122	0	25
13332123	0	20
13332131	0	18
13332132	0	20
13332133	0	15
13332211	0	20
13332212	0	22
13332213	0	17
13332221	0	23
13332222	0	25
13332223	0	20
13332231	0	18
13332232	0	20
13332233	0	15
13332311	0	15
13332312	0	17
13332313	0	12
13332321	0	18
13332322	0	20
13332323	0	15
13332331	0	13
13332332	0	15
13332333	0	10
13333111	0	15
13333112	0	17
13333113	0	12
13333121	0	18
13333122	0	20
13333123	0	15
13333131	0	13
13333132	0	15
13333133	0	10
13333211	0	15
13333212	0	17
13333213	0	12
13333221	0	18
13333222	0	20
13333223	0	15
13333231	0	13
13333232	0	15
13333233	0	10
13333311	0	10
13333312	0	12
13333313	0	7
13333321	0	13
13333322	0	15
13333323	0	10
13333331	0	8
13333332	0	10
13333333	0	5
21111111	0	0
21111112	0	4
21111113	0	3
21111121	0	5
21111122	0	9
21111123	0	8
21111131	0	2
21111132	0	6
21111133	0	5
21111211	0	4
21111212	0	8
21111213	0	7
21111221	0	9
21111222	0	13
21111223	0	12
21111231	0	6
21111232	0	10
21111233	0	9
21111311	0	5
21111312	0	9
21111313	0	8
21111321	0	10
21111322	0	14
21111323	0	13
21111331	0	7
21111332	0	11
21111333	0	10
21112111	0	5
21112112	0	9
21112113	0	8
21112121	0	10
21112122	0	14
21112123	0	13
21112131	0	7
21112132	0	11
21112133	0	10
21112211	0	9
21112212	0	13
21112213	0	12
21112221	0	14
21112222	0	18
21112223	0	17
21112231	0	11
21112232	0	15
21112233	0	14
21112311	0	10
21112312	0	14
21112313	0	13
21112321	0	15
21112322	0	19
21112323	0	18
21112331	0	12
21112332	0	16
21112333	0	15
21113111	0	4
21113112	0	8
21113113	0	7
21113121	0	9
21113122	0	13
21113123	0	12
21113131	0	6
21113132	0	10
21113133	0	9
21113211	0	8
21113212	0	12
21113213	0	11
21113221	0	13
21113222	0	17
21113223	0	16
21113231	0	10
21113232	0	14
21113233	0	13
21113311	0	9
21113312	0	13
21113313	0	12
21113321	0	14
21113322	0	18
21113323	0	17
21113331	0	11
21113332	0	15
21113333	0	14
21121111	1	4
21121112	1	8
21121113	1	7
21121121	1	9
21121122	1	13
21121123	1	12
21121131	1	6
21121132	1	10
21121133	1	9
21121211	1	8
21121212	1	12
21121213	1	11
21121221	1	13
21121222	1	17
21121223	1	16
21121231	1	10
21121232	1	14
21121233	1	13
21121311	1	9
21121312	1	13
21121313	1	12
21121321	1	14
21121322	1	18
21121323	1	17
21121331	1	11
21121332	1	15
21121333	1	14
21122111	1	9
21122112	1	13
21122113	1	12
21122121	1	14
21122122	1	18
21122123	1	17
21122131	1	11
21122132	1	15
21122133	1	14
21122211	1	13
21122212	1	17
21122213	1	16
21122221	1	18
21122222	1	22
21122223	1	21
21122231	1	15
21122232	1	19
21122233	1	18
21122311	1	14
21122312	1	18
21122313	1	17
21122321	1	19
21122322	1	23
21122323	1	22
21122331	1	16
21122332	1	20
21122333	1	19
21123111	1	8
21123112	1	12
21123113	1	11
21123121	1	13
21123122	1	17
21123123	1	16
21123131	1	10
21123132	1	14
21123133	1	13
21123211	1	12
21123212	1	16
21123213	1	15
21123221	1	17
21123222	1	21
21123223	1	20
21123231	1	14
21123232	1	18
21123233	1	17
21123311	1	13
21123312	1	17
21123313	1	16
21123321	1	18
21123322	1	22
21123323	1	21
21123331	1	15
21123332	1	19
21123333	1	18
21131111	0	2
21131112	0	6
21131113	0	5
21131121	0	7
21131122	0	11
21131123	0	10
21131131	0	4
21131132	0	8
21131133	0	7
21131211	0	6
21131212	0	10
21131213	0	9
21131221	0	11
21131222	0	15
21131223	0	14
21131231	0	8
21131232	0	12
21131233	0	11
21131311	0	7
21131312	0	11
21131313	0	10
21131321	0	12
21131322	0	16
21131323	0	15
21131331	0	9
21131332	0	13
21131333	0	12
21132111	0	7
21132112	0	11
21132113	0	10
21132121	0	12
21132122	0	16
21132123	0	15
21132131	0	9
21132132	0	13
21132133	0	12
21132211	0	11
21132212	0	15
21132213	0	14
21132221	0	16
21132222	0	20
21132223	0	19
21132231	0	13
21132232	0	17
21132233	0	16
21132311	0	12
21132312	0	16
21132313	0	15
21132321	0	17
21132322	0	21
21132323	0	20
21132331	0	14
21132332	0	18
21132333	0	17
21133111	0	6
21133112	0	10
21133113	0	9
21133121	0	11
21133122	0	15
21133123	0	14
21133131	0	8
21133132	0	12
21133133	0	11
21133211	0	10
21133212	0	14
21133213	0	13
21133221	0	15
21133222	0	19
21133223	0	18
21133231	0	12
21133232	0	16
21133233	0	15
21133311	0	11
21133312	0	15
21133313	0	14
21133321	0	16
21133322	0	20
21133323	0	19
21133331	0	13
21133332	0	17
21133333	0	16
21211111	1	22
21211112	1	18
21211113	1	23
21211121	1	17
21211122	1	13
21211123	1	18
21211131	1	22
21211132	1	18
21211133	1	23
21211211	1	18
21211212	1	14
21211213	1	19
21211221	1	13
21211222	1	9
21211223	1	14
21211231	1	18
21211232	1	14
21211233	1	19
21211311	1	23
21211312	1	19
21211313	1	24
21211321	1	18
21211322	1	14
21211323	1	19
21211331	1	23
21211332	1	19
21211333	1	24
21212111	1	17
21212112	1	13
21212113	1	18
21212121	1	12
21212122	1	8
21212123	1	13
21212131	1	17
21212132	1	13
21212133	1	18
21212211	1	13
21212212	1	9
21212213	1	14
21212221	1	8
21212222	1	4
21212223	1	9
21212231	1	13
21212232	1	9
21212233	1	14
21212311	1	18
21212312	1	14
21212313	1	19
21212321	1	13
21212322	1	9
21212323	1	14
21212331	1	18
21212332	1	14
21212333	1	19
21213111	1	22
21213112	1	18
21213113	1	23
21213121	1	17
21213122	1	13
21213123	1	18
21213131	1	22
21213132	1	18
21213133	1	23
21213211	1	18
21213212	1	14
21213213	1	19
21213221	1	13
21213222	1	9
21213223	1	14
21213231	1	18
21213232	1	14
21213233	1	19
21213311	1	23
21213312	1	19
21213313	1	24
21213321	1	18
21213322	1	14
21213323	1	19
21213331	1	23
21213332	1	19
21213333	1	24
21221111	0	18
21221112	0	14
21221113	0	19
21221121	0	13
21221122	0	9
21221123	0	14
21221131	0	18
21221132	0	14
21221133	0	19
21221211	0	14
21221212	0	10
21221213	0	15
21221221	0	9
21221222	0	5
21221223	0	10
21221231	0	14
21221232	0	10
21221233	0	15
21221311	0	19
21221312	0	15
21221313	0	20
21221321	0	14
21221322	0	10
21221323	0	15
21221331	0	19
21221332	0	15
21221333	0	20
21222111	0	13
21222112	0	9
21222113	0	14
21222121	0	8
21222122	0	4
21222123	0	9
21222131	0	13
21222132	0	9
21222133	0	14
21222211	0	9
21222212	0	5
21222213	0	10
21222221	0	4
21222222	0	0
21222223	0	5
21222231	0	9
21222232	0	5
21222233	0	10
21222311	0	14
21222312	0	10
21222313	0	15
21222321	0	9
21222322	0	5
21222323	0	10
21222331	0	14
21222332	0	10
21222333	0	15
21223111	0	18
21223112	0	14
21223113	0	19
21223121	0	13
21223122	0	9
21223123	0	14
21223131	0	18
21223132	0	14
21223133	0	19
21223211	0	14
21223212	0	10
21223213	0	15
21223221	0	9
21223222	0	5
21223223	0	10
21223231	0	14
21223232	0	10
21223233	0	15
21223311	0	19
21223312	0	15
21223313	0	20
21223321	0	14
21223322	0	10
21223323	0	15
21223331	0	19
21223332	0	15
21223333	0	20
21231111	1	23
21231112	1	19
21231113	1	24
21231121	1	18
21231122	1	14
21231123	1	19
21231131	1	23
21231132	1	19
21231133	1	24
21231211	1	19
21231212	1	15
21231213	1	20
21231221	1	14
21231222	1	10
21231223	1	15
21231231	1	19
21231232	1	15
21231233	1	20
21231311	1	24
21231312	1	20
21231313	1	25
21231321	1	19
21231322	1	15
21231323	1	20
21231331	1	24
21231332	1	20
21231333	1	25
21232111	1	18
21232112	1	14
21232113	1	19
21232121	1	13
21232122	1	9
21232123	1	14
21232131	1	18
21232132	1	14
21232133	1	19
21232211	1	14
21232212	1	10
21232213	1	15
21232221	1	9
21232222	1	5
21232223	1	10
21232231	1	14
21232232	1	10
21232233	1	15
21232311	1	19
21232312	1	15
21232313	1	20
21232321	1	14
21232322	1	10
21232323	1	15
21232331	1	19
21232332	1	15
21232333	1	20
21233111	1	23
21233112	1	19
21233113	1	24
21233121	1	18
21233122	1	14
21233123	1	19
21233131	1	23
21233132	1	19
21233133	1	24
21233211	1	19
21233212	1	15
21233213	1	20
21233221	1	14
21233222	1	10
21233223	1	15
21233231	1	19
21233232	1	15
21233233	1	20
21233311	1	24
21233312	1	20
21233313	1	25
21233321	1	19
21233322	1	15
21233323	1	20
21233331	1	24
21233332	1	20
21233333	1	25
21311111	7	26
21311112	7	28
21311113	7	23
21311121	7	29
21311122	7	31
21311123	7	26
21311131	7	24
21311132	7	26
21311133	7	21
21311211	7	26
21311212	7	28
21311213	7	23
21311221	7	29
21311222	7	31
21311223	7	26
21311231	7	24
21311232	7	26
21311233	7	21
21311311	7	21
21311312	7	23
21311313	7	18
21311321	7	24
21311322	7	26
21311323	7	21
21311331	7	19
21311332	7	21
21311333	7	16
21312111	7	27
21312112	7	29
21312113	7	24
21312121	7	30
21312122	7	32
21312123	7	27
21312131	7	25
21312132	7	27
21312133	7	22
21312211	7	27
21312212	7	29
21312213	7	24
21312221	7	30
21312222	7	32
21312223	7	27
21312231	7	25
21312232	7	27
21312233	7	22
21312311	7	22
21312312	7	24
21312313	7	19
21312321	7	25
21312322	7	27
21312323	7	22
21312331	7	20
21312332	7	22
21312333	7	17
21313111	7	22
21313112	7	24
21313113	7	19
21313121	7	25
21313122	7	27
21313123	7	22
21313131	7	20
21313132	7	22
21313133	7	17
21313211	7	22
21313212	7	24
21313213	7	19
21313221	7	25
21313222	7	27
21313223	7	22
21313231	7	20
21313232	7	22
21313233	7	17
21313311	7	17
21313312	7	19
21313313	7	14
21313321	7	20
21313322	7	22
21313323	7	17
21313331	7	15
21313332	7	17
21313333	7	12
21321111	8	29
21321112	8	31
21321113	8	26
21321121	8	32
21321122	8	34
21321123	8	29
21321131	8	27
21321132	8	29
21321133	8	24
21321211	8	29
21321212	8	31
21321213	8	26
21321221	8	32
21321222	8	34
21321223	8	29
21321231	8	27
21321232	8	29
21321233	8	24
21321311	8	24
21321312	8	26
21321313	8	21
21321321	8	27
21321322	8	29
21321323	8	24
21321331	8	22
21321332	8	24
21321333	8	19
21322111	8	30
21322112	8	32
21322113	8	27
21322121	8	33
21322122	8	35
21322123	8	30
21322131	8	28
21322132	8	30
21322133	8	25
21322211	8	30
21322212	8	32
21322213	8	27
21322221	8	33
21322222	8	35
21322223	8	30
21322231	8	28
21322232	8	30
21322233	8	25
21322311	8	25
21322312	8	27
21322313	8	22
21322321	8	28
21322322	8	30
21322323	8	25
21322331	8	23
21322332	8	25
21322333	8	20
21323111	8	25
21323112	8	27
21323113	8	22
21323121	8	28
21323122	8	30
21323123	8	25
21323131	8	23
21323132	8	25
21323133	8	20
21323211	8	25
21323212	8	27
21323213	8	22
21323221	8	28
21323222	8	30
21323223	8	25
21323231	8	23
21323232	8	25
21323233	8	20
21323311	8	20
21323312	8	22
21323313	8	17
21323321	8	23
21323322	8	25
21323323	8	20
21323331	8	18
21323332	8	20
21323333	8	15
21331111	7	24
21331112	7	26
21331113	7	21
21331121	7	27
21331122	7	29
21331123	7	24
21331131	7	22
21331132	7	24
21331133	7	19
21331211	7	24
21331212	7	26
21331213	7	21
21331221	7	27
21331222	7	29
21331223	7	24
21331231	7	22
21331232	7	24
21331233	7	19
21331311	7	19
21331312	7	21
21331313	7	16
21331321	7	22
21331322	7	24
21331323	7	19
21331331	7	17
21331332	7	19
21331333	7	14
21332111	7	25
21332112	7	27
21332113	7	22
21332121	7	28
21332122	7	30
21332123	7	25
21332131	7	23
21332132	7	25
21332133	7	20
21332211	7	25
21332212	7	27
21332213	7	22
21332221	7	28
21332222	7	30
21332223	7	25
21332231	7	23
21332232	7	25
21332233	7	20
21332311	7	20
21332312	7	22
21332313	7	17
21332321	7	23
21332322	7	25
21332323	7	20
21332331	7	18
21332332	7	20
21332333	7	15
21333111	7	20
21333112	7	22
21333113	7	17
21333121	7	23
21333122	7	25
21333123	7	20
21333131	7	18
21333132	7	20
21333133	7	15
21333211	7	20
21333212	7	22
21333213	7	17
21333221	7	23
21333222	7	25
21333223	7	20
21333231	7	18
21333232	7	20
21333233	7	15
21333311	7	15
21333312	7	17
21333313	7	12
21333321	7	18
21333322	7	20
21333323	7	15
21333331	7	13
21333332	7	15
21333333	7	10
22111111	0	0
22111112	0	4
22111113	0	3
22111121	0	5
22111122	0	9
22111123	0	8
22111131	0	2
22111132	0	6
22111133	0	5
22111211	0	4
22111212	0	8
22111213	0	7
22111221	0	9
22111222	0	13
22111223	0	12
22111231	0	6
22111232	0	10
22111233	0	9
22111311	0	5
22111312	0	9
22111313	0	8
22111321	0	10
22111322	0	14
22111323	0	13
22111331	0	7
22111332	0	11
22111333	0	10
22112111	0	5
22112112	0	9
22112113	0	8
22112121	0	10
22112122	0	14
22112123	0	13
22112131	0	7
22112132	0	11
22112133	0	10
22112211	0	9
22112212	0	13
22112213	0	12
22112221	0	14
22112222	0	18
22112223	0	17
22112231	0	11
22112232	0	15
22112233	0	14
22112311	0	10
22112312	0	14
22112313	0	13
22112321	0	15
22112322	0	19
22112323	0	18
22112331	0	12
22112332	0	16
22112333	0	15
22113111	0	4
22113112	0	8
22113113	0	7
22113121	0	9
22113122	0	13
22113123	0	12
22113131	0	6
22113132	0	10
22113133	0	9
22113211	0	8
22113212	0	12
22113213	0	11
22113221	0	13
22113222	0	17
22113223	0	16
22113231	0	10
22113232	0	14
22113233	0	13
22113311	0	9
22113312	0	13
22113313	0	12
22113321	0	14
22113322	0	18
22113323	0	17
22113331	0	11
22113332	0	15
22113333	0	14
22121111	1	4
22121112	1	8
22121113	1	7
22121121	1	9
22121122	1	13
22121123	1	12
22121131	1	6
22121132	1	10
22121133	1	9
22121211	1	8
22121212	1	12
22121213	1	11
22121221	1	13
22121222	1	17
22121223	1	16
22121231	1	10
22121232	1	14
22121233	1	13
22121311	1	9
22121312	1	13
22121313	1	12
22121321	1	14
22121322	1	18
22121323	1	17
22121331	1	11
22121332	1	15
22121333	1	14
22122111	1	9
22122112	1	13
22122113	1	12
22122121	1	14
22122122	1	18
22122123	1	17
22122131	1	11
22122132	1	15
22122133	1	14
22122211	1	13
22122212	1	17
22122213	1	16
22122221	1	18
22122222	1	22
22122223	1	21
22122231	1	15
22122232	1	19
22122233	1	18
22122311	1	14
22122312	1	18
22122313	1	17
22122321	1	19
22122322	1	23
22122323	1	22
22122331	1	16
22122332	1	20
22122333	1	19
22123111	1	8
22123112	1	12
22123113	1	11
22123121	1	13
22123122	1	17
22123123	1	16
22123131	1	10
22123132	1	14
22123133	1	13
22123211	1	12
22123212	1	16
22123213	1	15
22123221	1	17
22123222	1	21
22123223	1	20
22123231	1	14
22123232	1	18
22123233	1	17
22123311	1	13
22123312	1	17
22123313	1	16
22123321	1	18
22123322	1	22
22123323	1	21
22123331	1	15
22123332	1	19
22123333	1	18
22131111	0	2
22131112	0	6
22131113	0	5
22131121	0	7
22131122	0	11
22131123	0	10
22131131	0	4
22131132	0	8
22131133	0	7
22131211	0	6
22131212	0	10
22131213	0	9
22131221	0	11
22131222	0	15
22131223	0	14
22131231	0	8
22131232	0	12
22131233	0	11
22131311	0	7
22131312	0	11
22131313	0	10
22131321	0	12
22131322	0	16
22131323	0	15
22131331	0	9
22131332	0	13
22131333	0	12
22132111	0	7
22132112	0	11
22132113	0	10
22132121	0	12
22132122	0	16
22132123	0	15
22132131	0	9
22132132	0	13
22132133	0	12
22132211	0	11
22132212	0	15
22132213	0	14
22132221	0	16
22132222	0	20
22132223	0	19
22132231	0	13
22132232	0	17
22132233	0	16
22132311	0	12
22132312	0	16
22132313	0	15
22132321	0	17
22132322	0	21
22132323	0	20
22132331	0	14
22132332	0	18
22132333	0	17
22133111	0	6
22133112	0	10
22133113	0	9
22133121	0	11
22133122	0	15
22133123	0	14
22133131	0	8
22133132	0	12
22133133	0	11
22133211	0	10
22133212	0	14
22133213	0	13
22133221	0	15
22133222	0	19
22133223	0	18
22133231	0	12
22133232	0	16
22133233	0	15
22133311	0	11
22133312	0	15
22133313	0	14
22133321	0	16
22133322	0	20
22133323	0	19
22133331	0	13
22133332	0	17
22133333	0	16
22211111	1	22
22211112	1	18
22211113	1	23
22211121	1	17
22211122	1	13
22211123	1	18
22211131	1	22
22211132	1	18
22211133	1	23
22211211	1	18
22211212	1	14
22211213	1	19
22211221	1	13
22211222	1	9
22211223	1	14
22211231	1	18
22211232	1	14
22211233	1	19
22211311	1	23
22211312	1	19
22211313	1	24
22211321	1	18
22211322	1	14
22211323	1	19
22211331	1	23
22211332	1	19
22211333	1	24
22212111	1	17
22212112	1	13
22212113	1	18
22212121	1	12
22212122	1	8
22212123	1	13
22212131	1	17
22212132	1	13
22212133	1	18
22212211	1	13
22212212	1	9
22212213	1	14
22212221	1	8
22212222	1	4
22212223	1	9
22212231	1	13
22212232	1	9
22212233	1	14
22212311	1	18
22212312	1	14
22212313	1	19
22212321	1	13
22212322	1	9
22212323	1	14
22212331	1	18
22212332	1	14
22212333	1	19
22213111	1	22
22213112	1	18
22213113	1	23
22213121	1	17
22213122	1	13
22213123	1	18
22213131	1	22
22213132	1	18
22213133	1	23
22213211	1	18
22213212	1	14
22213213	1	19
22213221	1	13
22213222	1	9
22213223	1	14
22213231	1	18
22213232	1	14
22213233	1	19
22213311	1	23
22213312	1	19
22213313	1	24
22213321	1	18
22213322	1	14
22213323	1	19
22213331	1	23
22213332	1	19
22213333	1	24
22221111	0	18
22221112	0	14
22221113	0	19
22221121	0	13
22221122	0	9
22221123	0	14
22221131	0	18
22221132	0	14
22221133	0	19
22221211	0	14
22221212	0	10
22221213	0	15
22221221	0	9
22221222	0	5
22221223	0	10
22221231	0	14
22221232	0	10
22221233	0	15
22221311	0	19
22221312	0	15
22221313	0	20
22221321	0	14
22221322	0	10
22221323	0	15
22221331	0	19
22221332	0	15
22221333	0	20
22222111	0	13
22222112	0	9
22222113	0	14
22222121	0	8
22222122	0	4
22222123	0	9
22222131	0	13
22222132	0	9
22222133	0	14
22222211	0	9
22222212	0	5
22222213	0	10
22222221	0	4
22222222	0	0
22222223	0	5
22222231	0	9
22222232	0	5
22222233	0	10
22222311	0	14
22222312	0	10
22222313	0	15
22222321	0	9
22222322	0	5
22222323	0	10
22222331	0	14
22222332	0	10
22222333	0	15
22223111	0	18
22223112	0	14
22223113	0	19
22223121	0	13
22223122	0	9
22223123	0	14
22223131	0	18
22223132	0	14
22223133	0	19
22223211	0	14
22223212	0	10
22223213	0	15
22223221	0	9
22223222	0	5
22223223	0	10
22223231	0	14
22223232	0	10
22223233	0	15
22223311	0	19
22223312	0	15
22223313	0	20
22223321	0	14
22223322	0	10
22223323	0	15
22223331	0	19
22223332	0	15
22223333	0	20
22231111	1	23
22231112	1	19
22231113	1	24
22231121	1	18
22231122	1	14
22231123	1	19
22231131	1	23
22231132	1	19
22231133	1	24
22231211	1	19
22231212	1	15
22231213	1	20
22231221	1	14
22231222	1	10
22231223	1	15
22231231	1	19
22231232	1	15
22231233	1	20
22231311	1	24
22231312	1	20
22231313	1	25
22231321	1	19
22231322	1	15
22231323	1	20
22231331	1	24
22231332	1	20
22231333	1	25
22232111	1	18
22232112	1	14
22232113	1	19
22232121	1	13
22232122	1	9
22232123	1	14
22232131	1	18
22232132	1	14
22232133	1	19
22232211	1	14
22232212	1	10
22232213	1	15
22232221	1	9
22232222	1	5
22232223	1	10
22232231	1	14
22232232	1	10
22232233	1	15
22232311	1	19
22232312	1	15
22232313	1	20
22232321	1	14
22232322	1	10
22232323	1	15
22232331	1	19
22232332	1	15
22232333	1	20
22233111	1	23
22233112	1	19
22233113	1	24
22233121	1	18
22233122	1	14
22233123	1	19
22233131	1	23
22233132	1	19
22233133	1	24
22233211	1	19
22233212	1	15
22233213	1	20
22233221	1	14
22233222	1	10
22233223	1	15
22233231	1	19
22233232	1	15
22233233	1	20
22233311	1	24
22233312	1	20
22233313	1	25
22233321	1	19
22233322	1	15
22233323	1	20
22233331	1	24
22233332	1	20
22233333	1	25
22311111	7	26
22311112	7	28
22311113	7	23
22311121	7	29
22311122	7	31
22311123	7	26
22311131	7	24
22311132	7	26
22311133	7	21
22311211	7	26
22311212	7	28
22311213	7	23
22311221	7	29
22311222	7	31
22311223	7	26
22311231	7	24
22311232	7	26
22311233	7	21
22311311	7	21
22311312	7	23
22311313	7	18
22311321	7	24
22311322	7	26
22311323	7	21
22311331	7	19
22311332	7	21
22311333	7	16
22312111	7	27
22312112	7	29
22312113	7	24
22312121	7	30
22312122	7	32
22312123	7	27
22312131	7	25
22312132	7	27
22312133	7	22
22312211	7	27
22312212	7	29
22312213	7	24
22312221	7	30
22312222	7	32
22312223	7	27
22312231	7	25
22312232	7	27
22312233	7	22
22312311	7	22
22312312	7	24
22312313	7	19
22312321	7	25
22312322	7	27
22312323	7	22
22312331	7	20
22312332	7	22
22312333	7	17
22313111	7	22
22313112	7	24
22313113	7	19
22313121	7	25
22313122	7	27
22313123	7	22
22313131	7	20
22313132	7	22
22313133	7	17
22313211	7	22
22313212	7	24
22313213	7	19
22313221	7	25
22313222	7	27
22313223	7	22
22313231	7	20
22313232	7	22
22313233	7	17
22313311	7	17
22313312	7	19
22313313	7	14
22313321	7	20
22313322	7	22
22313323	7	17
22313331	7	15
22313332	7	17
22313333	7	12
22321111	8	29
22321112	8	31
22321113	8	26
22321121	8	32
22321122	8	34
22321123	8	29
22321131	8	27
22321132	8	29
22321133	8	24
22321211	8	29
22321212	8	31
22321213	8	26
